id,titulo,mpa,genero,duracion,fecha_estreno,productora,ingresos,presupuesto,voto_promedio,cantidad_votos,popularidad,director,genero_director
tt0082894,Pennies from Heaven,R,Drama,108,1981-12-11,Hera Productions,9171289,22000000,6,83,11.368,Herbert Ross,Masculino
tt0082245,Deadly Blessing,R,Horror,104,1981-08-14,United Artists,8279042,2500000,5.6,160,9.553,Wes Craven,Masculino
tt0083326,Whose Life Is It Anyway?,R,Drama,119,1981-12-02,SLM Production Group,6100000,11500000,7.1,42,5.092,John Badham,Masculino
tt0082945,Prince of the City,R,Drama,167,1981-08-19,Orion Pictures,8124257,8600000,7.04,139,8.367,Sidney Lumet,Masculino
tt0082111,Buddy Buddy,R,Comedy,96,1981-04-02,Metro-Goldwyn-Mayer,7258543,10000000,6.3,89,5.406,Billy Wilder,Masculino
tt0082353,Eyewitness,R,Thriller,103,1981-02-13,20th Century Fox,4500000,8500000,5.592,98,8.393,Peter Yates,Masculino
tt0082432,Gallipoli,PG,War,112,1981-08-13,R & R Films,11700000,3000000,7.044,440,10.736,Peter Weir,Masculino
tt0082782,My Bloody Valentine,R,Horror,90,1981-02-11,Secret Films,5672031,2200000,6.468,433,21.387,George Mihalka,Masculino
tt0081738,The Watcher in the Woods,PG,Fantasy,83,1980-04-17,Walt Disney Productions,5000000,9000000,5.988,128,8.721,John Hough,Masculino
tt0082362,The Fan,R,Drama,95,1981-05-15,Paramount,3100000,10000000,5.894,47,5.567,Ed Bianchi,Masculino
tt0082497,The Hand,R,Horror,104,1981-04-24,Warner Bros. Pictures,566736,6500000,6,127,10.244,Oliver Stone,Masculino
tt0082507,Heartbeeps,PG,Comedy,79,1981-12-18,Universal Pictures,2154696,12000000,3.974,19,2.682,Allan Arkush,Masculino
tt0083193,This Is Elvis,PG,Drama,110,1981-04-03,Warner Bros. Pictures,2028612,5000000,6.964,28,3.023,Andrew Solt,Masculino
tt0083113,Sphinx,PG,Adventure,118,1981-02-11,Orion Pictures,2022771,14000000,5.75,16,4.558,Franklin J. Schaffner,Masculino
tt0082525,Honky Tonk Freeway,PG,Comedy,107,1981-08-21,Honky Tonk Freeway Company,939423,24000000,5.1,17,2.381,John Schlesinger,Masculino
tt0082619,King of the Mountain,PG,Drama,90,1981-04-04,Polygram Pictures,958000,2000000,5.533,15,2.19,Noel Nosseck,Masculino
tt0082220,Cutter's Way,R,Drama,105,1981-03-19,United Artists,1729274,3000000,6.454,131,7.585,Ivan Passer,Masculino
tt0082352,Eyes of a Stranger,R,Horror,84,1981-02-11,Georgetown Productions Inc.,1118634,800000,5.902,56,7.374,Ken Wiederhorn,Masculino
tt0083866,E.T. the Extra-Terrestrial,PG,Science Fiction,115,1982-06-11,Universal Pictures,792965500,10500000,7.514,10702,62.37,Steven Spielberg,Masculino
tt0084805,Tootsie,PG,Comedy,116,1982-12-17,Mirage Enterprises,177200000,21000000,7.218,1633,20.212,Sydney Pollack,Masculino
tt0084434,An Officer and a Gentleman,R,Drama,124,1982-07-28,Paramount,129795554,7500000,7.009,1024,23.669,Taylor Hackford,Masculino
tt0084602,Rocky III,PG,Drama,99,1982-05-28,United Artists,270000000,17000000,6.887,3871,52.161,Sylvester Stallone,Masculino
tt0084522,Porky's,R,Comedy,94,1981-11-13,Melvin Simon Productions,125700000,4000000,6.407,805,21.113,Bob Clark,Masculino
tt0084726,Star Trek II: The Wrath of Khan,PG,Action,113,1982-06-04,Paramount,96800000,12000000,7.451,1797,24.481,Nicholas Meyer,Masculino
tt0083511,48 Hrs.,R,Thriller,96,1982-12-07,Paramount,78868508,12000000,6.684,1370,25.91,Walter Hill,Masculino
tt0084516,Poltergeist,PG,Horror,114,1982-06-04,Metro-Goldwyn-Mayer,122200000,10700000,7.2,2798,24.008,Tobe Hooper,Masculino
tt0083642,The Best Little Whorehouse in Texas,R,Comedy,115,1982-07-23,Miller-Milkis-Boyett Productions,69700000,27500000,6.156,144,12.426,Colin Higgins,Masculino
tt0083564,Annie,PG,Comedy,127,1982-05-21,Columbia Pictures,57100000,35000000,6.5,654,16.666,John Huston,Masculino
tt0084855,The Verdict,R,Drama,129,1982-12-08,20th Century Fox,53977250,16000000,7.469,582,14.783,Sidney Lumet,Masculino
tt0083987,Gandhi,PG,Drama,191,1982-12-01,Goldcrest,77737889,22000000,7.546,2172,15.379,Richard Attenborough,Masculino
tt0083944,First Blood,R,Action,93,1982-10-22,Carolco Pictures,125212904,15000000,7.489,5863,53.125,Ted Kotcheff,Masculino
tt0084809,The Toy,PG,Comedy,102,1982-12-10,Delphi Films,47118057,28000000,5.799,199,11.472,Richard Donner,Masculino
tt0083943,Firefox,PG,Science Fiction,136,1982-06-18,Malpaso Productions,70700000,18000000,6.021,508,15.203,Clint Eastwood,Masculino
tt0083791,The Dark Crystal,PG,Adventure,93,1982-12-17,ITC Entertainment,40600000,15000000,7.121,1035,17.718,Frank Oz,Masculino
tt0082198,Conan the Barbarian,R,Adventure,129,1982-04-02,Universal Pictures,74000000,20000000,6.8,2321,36.025,John Milius,Masculino
tt0084749,The Sword and the Sorcerer,R,Action,100,1982-04-01,Sorcerer Productions,39103425,4000000,5.486,105,11.922,Albert Pyun,Masculino
tt0083641,Best Friends,PG,Comedy,116,1982-12-17,Warner Bros. Pictures,36800000,15000000,5.061,41,4.356,Norman Jewison,Masculino
tt0083972,Friday the 13th Part III,R,Horror,95,1982-08-13,Jason Productions,36700000,4000000,5.9,1288,29.247,Steve Miner,Masculino
tt0084827,Tron,PG,Science Fiction,96,1982-07-09,Lisberger/Kushner Productions,33000000,17000000,6.67,2134,26.15,Steven Lisberger,Masculino
tt0084938,Young Doctors in Love,R,Comedy,96,1982-07-16,ABC Motion Pictures,30688860,7500000,5.221,56,4.176,Garry Marshall,Masculino
tt0084707,Sophie's Choice,R,Drama,151,1982-12-08,ITC Entertainment,30000000,12000000,7.3,799,17.373,Alan J. Pakula,Masculino
tt0084917,The World According to Garp,R,Drama,136,1982-08-13,Pan Arts,29712172,17000000,6.7,308,10.971,George Roy Hill,Masculino
tt0084865,Victor/Victoria,PG,Music,134,1982-04-25,Peerford Ltd.,28215453,15000000,7.248,387,14.378,Blake Edwards,Masculino
tt0083658,Blade Runner,NA,Science Fiction,118,1982-06-25,Shaw Brothers,41722424,28000000,7.933,13132,63.715,Ridley Scott,Masculino
tt0083530,Airplane II: The Sequel,PG,Comedy,85,1982-12-10,Paramount,27200000,15000000,6.082,1013,20.728,Ken Finkleman,Masculino
tt0083929,Fast Times at Ridgemont High,R,Comedy,90,1982-08-13,Refugee Films,27100000,4500000,6.808,1143,20.056,Amy Heckerling,Femenino
tt0083107,Some Kind of Hero,R,Comedy,97,1982-04-02,Paramount,23671186,8000000,5.557,35,5.299,Michael Pressman,Masculino
tt0082694,Mad Max 2,R,Adventure,96,1981-12-24,Kennedy Miller Productions,24600832,2000000,7.4,3399,37.715,George Miller,Masculino
tt0034492,Bambi,G,Animation,70,1942-08-14,Walt Disney Productions,267447150,858000,7.017,5365,44.444,David Hand,Masculino
tt0084503,Pink Floyd: The Wall,R,Music,95,1982-07-14,Goldcrest,22244207,12000000,8,1408,18.544,Alan Parker,Masculino
tt0084412,Night Shift,NA,Comedy,106,1982-07-30,The Ladd Company,21095683,8100000,6,176,14.711,Ron Howard,Masculino
tt0083767,Creepshow,R,Horror,120,1982-11-10,Creepshow Films Inc.,21028755,8000000,6.9,940,17.046,George A. Romero,Masculino
tt0082484,La Guerre du feu,R,Adventure,100,1981-12-16,Belstar Productions,55260558,12000000,7.084,466,17.924,Jean-Jacques Annaud,Masculino
tt0084296,The Man from Snowy River,PG,Drama,104,1982-03-25,Cambridge Productions,20659423,3500000,6.878,131,9.817,George T. Miller,Masculino
tt0084370,My Favorite Year,PG,Comedy,92,1982-10-01,Brooksfilms,20123620,7900000,6.9,96,6.515,Richard Benjamin,Masculino
tt0084787,The Thing,R,Horror,109,1982-06-25,Universal Pictures,19629760,15000000,8.056,6501,46.035,John Carpenter,Masculino
tt0083806,Deathtrap,PG,Comedy,116,1982-03-19,Warner Bros. Pictures,19000000,10000000,6.594,229,14.41,Sidney Lumet,Masculino
tt0083798,Dead Men Don't Wear Plaid,PG,Comedy,89,1982-05-21,Universal Pictures,18196170,9000000,6.6,352,10.667,Carl Reiner,Masculino
tt0046183,Peter Pan,G,Animation,77,1953-02-05,Walt Disney Productions,87400000,4000000,7.22,5121,52.766,Hamilton Luske,Masculino
tt0082250,Death Wish II,R,Action,92,1982-02-20,Golan-Globus Productions,45000000,2000000,6.24,416,20.839,Michael Winner,Masculino
tt0084021,Grease 2,PG,Comedy,115,1982-06-11,Paramount,15200000,13200000,5.1,642,19.467,Patricia Birch,Femenino
tt0084649,The Secret of NIMH,G,Family,82,1982-06-17,United Artists,14665733,7000000,7.4,753,18.807,Don Bluth,Masculino
tt0085636,Halloween III: Season of the Witch,R,Horror,99,1982-10-22,Universal Pictures,14400000,2500000,5.2,1283,15.662,Tommy Lee Wallace,Masculino
tt0083833,Diner,R,Comedy,110,1982-04-02,Metro-Goldwyn-Mayer,14100000,5000000,6.849,259,9.775,Barry Levinson,Masculino
tt0083630,The Beastmaster,PG,Fantasy,118,1982-08-16,Leisure Investment Company,14056528,8000000,6.333,365,16.863,Don Coscarelli,Masculino
tt0083296,Visiting Hours,R,Horror,105,1982-05-21,Canadian Film Development Corporation,13258670,6000000,5.54,99,7.491,Jean-Claude Lord,Masculino
tt0083550,Amityville II: The Possession,R,Horror,104,1982-09-24,Dino De Laurentiis Company,12500000,5000000,5.66,322,21.231,Damiano Damiani,Masculino
tt0082096,Das Boot,NA,Drama,150,1981-09-17,Radiant Film GmbH,85000000,14000000,8.085,2062,29.379,Wolfgang Petersen,Masculino
tt0084684,Silent Rage,R,Action,103,1982-04-02,Topkick Productions,10500000,4500000,6.014,148,10.561,Michael Miller,Masculino
tt0084049,Hanky Panky,PG,Mystery,110,1982-06-04,Columbia Pictures,9000000,14000000,5.317,52,7.267,Sidney Poitier,Masculino
tt0083722,Cat People,R,Thriller,118,1982-04-02,Universal Pictures,21000000,12500000,6.064,467,17.094,Paul Schrader,Masculino
tt0082005,The Amateur,R,Action,112,1981-12-11,Balkan Productions,6892098,8338578,5.8,13,2.229,Charles Jarrott,Masculino
tt0084704,The Soldier,R,Action,88,1982-06-01,Embassy Pictures,6300000,5450000,5.5,33,9.043,James Glickenhaus,Masculino
tt0083678,The Border,R,Crime,108,1982-01-29,Universal Pictures,6118683,22000000,6.053,113,7.904,Tony Richardson,Masculino
tt0083908,Evil Under the Sun,PG,Thriller,117,1982-03-05,EMI Films,6110804,10000000,6.9,393,14.386,Guy Hamilton,Masculino
tt0084477,Partners,R,Comedy,93,1982-04-30,Aaron Russo Productions,6100000,6000000,5.5,25,6.355,James Burrows,Masculino
tt0084732,Still of the Night,PG,Thriller,91,1982-11-19,United Artists,5979947,10000000,5.726,104,9.563,Robert Benton,Masculino
tt0084316,MegaForce,PG,Adventure,99,1982-06-25,Orange Sky Golden Harvest,5700000,20000000,3.879,70,7.51,Hal Needham,Masculino
tt0084489,Personal Best,R,Drama,124,1982-02-05,Geffen Pictures,5700000,15000000,5.897,39,8.894,Robert Towne,Masculino
tt0083717,Cannery Row,PG,Drama,120,1982-02-12,Chai Productions,5301539,11300000,6,40,5.963,David S. Ward,Masculino
tt0084132,Inchon,PG,History,140,1981-05-04,Unification Church,5200000,46000000,3.9,11,2.247,Terence Young,Masculino
tt0084776,Tempest,PG,Comedy,140,1982-08-13,Columbia Pictures,5005245,13000000,5.9,32,7.864,Paul Mazursky,Masculino
tt0084088,Honkytonk Man,PG,Drama,123,1982-12-15,Malpaso Productions,4400000,2000000,6.361,158,15.257,Clint Eastwood,Masculino
tt0084485,Penitentiary II,R,Action,108,1982-04-02,Bob-Bea Productions,3000000,365000,4.1,9,3.503,Jamaa Fanaka,Masculino
tt0084156,It Came from Hollywood,PG,Comedy,80,1982-10-29,Paramount,2091037,5000000,5.326,23,1.179,Andrew Solt,Masculino
tt0084735,A Stranger Is Watching,R,Drama,92,1982-10-28,Heron Communications,2519559,3200000,4.7,17,2.361,Sean S. Cunningham,Masculino
tt0084931,"Yes, Giorgio",PG,Music,110,1982-09-24,Metro-Goldwyn-Mayer,2279543,19000000,3.2,9,1.866,Franklin J. Schaffner,Masculino
tt0083885,Endangered Species,R,Thriller,97,1982-09-10,Metro-Goldwyn-Mayer,1480000,7000000,5.1,19,4.051,Alan Rudolph,Masculino
tt0084268,Lookin' to Get Out,R,Comedy,105,1982-10-08,Lorimar Productions,946461,17000000,4.9,9,2.682,Hal Ashby,Masculino
tt0083745,"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean",PG,Drama,110,1982-11-12,Viacom Enterprises,840000,850000,5.917,60,6.166,Robert Altman,Masculino
tt0084445,One from the Heart,R,Drama,107,1982-02-11,American Zoetrope,636796,26000000,5.687,147,14.686,Francis Ford Coppola,Masculino
tt0082799,National Lampoon's Movie Madness,R,Comedy,89,1982-04-23,Matty Simmons Productions,5027193,15000000,3.2,28,5.461,Bob Giraldi,Masculino
tt0084472,Parasite,R,Horror,85,1982-03-12,NA,7000000,800000,4.75,54,15.966,Charles Band,Masculino
tt0086190,Return of the Jedi,PG,Adventure,132,1983-05-25,Lucasfilm Ltd.,572700000,32350000,7.895,14945,42.638,Richard Marquand,Masculino
tt0086425,Terms of Endearment,PG,Drama,132,1983-11-20,Paramount,108423749,8000000,7.093,696,15.249,James L. Brooks,Masculino
tt0085549,Flashdance,R,Drama,95,1983-04-14,Paramount,201500000,7000000,6.494,1370,28.816,Adrian Lyne,Masculino
tt0086465,Trading Places,R,Comedy,116,1983-06-07,Cinema Group Ventures,90404800,15000000,7.21,3059,41.146,John Landis,Masculino
tt0086393,Superman III,PG,Comedy,125,1983-06-17,Dovemead Films,75850624,39000000,5.5,1591,24.017,Richard Lester,Masculino
tt0086567,WarGames,PG,Thriller,114,1983-06-03,Sherwood Productions,124600000,12000000,7.078,1730,21.985,John Badham,Masculino
tt0086034,Octopussy,PG,Adventure,131,1983-06-05,EON Productions,187500000,27500000,6.328,1835,37.128,John Glen,Masculino
tt0086383,Sudden Impact,R,Thriller,117,1983-12-08,Warner Bros. Pictures,150000000,22000000,6.6,831,20.749,Clint Eastwood,Masculino
tt0086361,Staying Alive,PG,Drama,93,1983-07-11,Paramount,64900000,22000000,5.733,439,20.425,Sylvester Stallone,Masculino
tt0086200,Risky Business,R,Romance,98,1983-08-05,Geffen Pictures,63541777,6200000,6.6,1201,23.619,Paul Brickman,Masculino
tt0085995,National Lampoon's Vacation,R,Comedy,99,1983-07-29,Warner Bros. Pictures,61400000,15000000,7.118,1437,35.474,Harold Ramis,Masculino
tt0085244,The Big Chill,R,Comedy,105,1983-09-30,Columbia Pictures,56400000,8000000,6.871,528,15.88,Lawrence Kasdan,Masculino
tt0086006,Never Say Never Again,PG,Adventure,134,1983-10-07,TaliaFilm II Productions,160000000,36000000,6.1,1346,32.207,Irvin Kershner,Masculino
tt0085750,Jaws 3-D,PG,Thriller,99,1983-07-22,MCA  Theatricals,87987055,20500000,4.5,1189,32.441,Joe Alves,Masculino
tt0086250,Scarface,NA,Action,170,1983-12-09,Universal Pictures,66023329,25000000,8.167,11127,77.957,Brian De Palma,Masculino
tt0085255,Blue Thunder,R,Drama,110,1983-02-05,Rastar Productions,42313354,22000000,6.1,432,18.287,John Badham,Masculino
tt0086619,Yentl,PG,Music,132,1983-11-18,Ladbroke,30400000,12000000,6.59,212,15.714,Barbra Streisand,Femenino
tt0086312,Silkwood,R,Drama,131,1983-12-14,ABC Motion Pictures,35600000,10000000,6.961,298,16.085,Mike Nichols,Masculino
tt0086154,Psycho II,R,Horror,113,1983-06-03,Universal Pictures,34725000,5000000,6.458,589,20.26,Richard Franklin,Masculino
tt0086129,Porky's II: The Next Day,R,Comedy,98,1983-06-24,Simon Reeves Landsburg Productions,33800000,6500000,5.723,291,11.867,Bob Clark,Masculino
tt0086508,Uncommon Valor,R,Drama,105,1983-12-16,Paramount,30503151,11000000,6.203,182,12.309,Ted Kotcheff,Masculino
tt0029583,Snow White and the Seven Dwarfs,NA,Fantasy,83,1937-12-21,Walt Disney Productions,184925486,1488423,7.122,7030,88.91,David Hand,Masculino
tt0086491,Twilight Zone: The Movie,PG,Horror,101,1983-06-24,Warner Bros. Pictures,29450920,10000000,6.4,667,21.49,Steven Spielberg,Masculino
tt0086066,The Outsiders,PG,Crime,91,1983-03-25,Warner Bros. Pictures,33697647,10000000,7.2,1247,26.461,Francis Ford Coppola,Masculino
tt0086494,Two of a Kind,PG,Fantasy,88,1983-12-13,20th Century Fox,23600000,14000000,6.013,124,11.527,John Herzfeld,Masculino
tt0085346,Class,R,Comedy,98,1983-07-22,Orion Pictures,21600000,7000000,5.917,162,7.705,Lewis John Carlino,Masculino
tt0086197,The Right Stuff,PG,Drama,193,1983-10-20,The Ladd Company,21500000,27000000,7.433,804,22.452,Philip Kaufman,Masculino
tt0085382,Cujo,R,Horror,93,1983-08-10,Sunn Classic Pictures,21200000,5000000,6.108,932,41.718,Lewis Teague,Masculino
tt0085333,Christine,R,Horror,110,1983-12-09,Columbia Pictures,21200000,9700000,6.9,1838,28.322,John Carpenter,Masculino
tt0085407,The Dead Zone,R,Thriller,103,1983-10-21,Lorimar Film Entertainment,20766616,10000000,7.029,1522,23.738,David Cronenberg,Masculino
tt0085276,Breathless,R,Romance,100,1983-05-13,Orion Pictures,19910002,7500000,5.855,221,10.862,Jim McBride,Masculino
tt0085334,A Christmas Story,PG,Comedy,93,1983-11-18,Christmas Tree Films,20700000,3300000,7.264,1165,11.642,Bob Clark,Masculino
tt0086525,Valley Girl,R,Comedy,99,1983-04-08,Atlantic Entertainment Group,17343596,350000,6,210,13.458,Martha Coolidge,Femenino
tt0085154,All the Right Moves,R,Romance,91,1983-10-21,Lucille Ball Productions,17233166,5600000,5.8,239,17.438,Michael Chapman,Masculino
tt0085811,Krull,PG,Action,117,1983-07-29,Barclays Mercantile Industrial Finance,16500000,27000000,6.032,506,17.152,Peter Yates,Masculino
tt0086346,Spacehunter: Adventures in the Forbidden Zone,PG,Adventure,90,1983-05-20,Delphi Productions,16500000,15000000,5.253,110,11.423,Lamont Johnson,Masculino
tt0085387,D.C. Cab,R,Adventure,100,1983-12-16,RKO Pictures LLC,16134627,8000000,5.3,80,7.092,Joel Schumacher,Masculino
tt0085959,Monty Python's The Meaning of Life,R,Comedy,107,1983-03-31,Celandine Films,15000000,9000000,7.333,1754,15.631,Terry Jones,Masculino
tt0082334,The Entity,R,Horror,125,1982-09-30,American Cinema Productions,13277558,9000000,6.598,440,26.39,Sidney J. Furie,Masculino
tt0086192,Revenge of the Ninja,R,Action,90,1983-09-07,The Cannon Group,13168027,700000,6.3,125,13.882,Sam Firstenberg,Masculino
tt0086450,To Be or Not to Be,PG,Comedy,107,1983-12-16,Brooksfilms,13030214,9000000,6.733,195,10.153,Alan Johnson,Masculino
tt0086379,Stroker Ace,PG,Action,94,1983-07-01,Universal Pictures,11400000,14000000,5.2,47,9.082,Hal Needham,Masculino
tt0085862,Lone Wolf McQuade,PG,Action,107,1983-04-15,1818,12232628,5000000,6.491,327,26.918,Steve Carver,Masculino
tt0057546,The Sword in the Stone,G,Animation,79,1963-12-25,Walt Disney Productions,22200000,3000000,7.253,3647,40.814,Wolfgang Reitherman,Masculino
tt0085891,The Man Who Loved Women,R,Comedy,110,1983-12-18,Columbia Pictures,11000000,19000000,4.75,40,6.221,Blake Edwards,Masculino
tt0085672,Hercules,PG,Action,98,1983-08-12,Golan-Globus Productions,10676194,2500000,5,93,11.221,Luigi Cozzi,Masculino
tt0085694,The House on Sorority Row,R,Horror,91,1983-01-21,VAE Productions,10604986,425000,5.811,188,9.971,Mark Rosman,Masculino
tt0085450,Doctor Detroit,R,Comedy,89,1983-05-06,Black Rhino Productions,10375893,8000000,5.119,67,7.353,Michael Pressman,Masculino
tt0085894,The Man with Two Brains,R,Comedy,93,1983-06-10,Aspen Film Society,10353438,10100000,6.188,392,12.931,Carl Reiner,Masculino
tt0086617,The Year of Living Dangerously,PG,Romance,115,1982-12-17,McElroy & McElroy,1300000,6000000,6.66,297,18.13,Peter Weir,Masculino
tt0085271,Brainstorm,PG,Science Fiction,106,1983-09-30,Metro-Goldwyn-Mayer,10219460,18000000,6.2,225,13.449,Douglas Trumbull,Masculino
tt0085873,Lovesick,PG,Romance,96,1983-02-18,The Ladd Company,10100000,10000000,5.5,10,2.158,Marshall Brickman,Masculino
tt0047396,Rear Window,PG,Thriller,115,1954-08-01,Paramount,37034514,1000000,8.353,6126,32.171,Alfred Hitchcock,Masculino
tt0086423,Tender Mercies,PG,Drama,92,1983-03-04,Antron Media Production,8400000,4500000,6.583,115,14.471,Bruce Beresford,Masculino
tt0086336,Something Wicked This Way Comes,PG,Fantasy,95,1983-04-29,Walt Disney Productions,8400000,20000000,6.39,164,11.731,Jack Clayton,Masculino
tt0085121,10 to Midnight,R,Crime,102,1983-03-11,Y & M Productions,7175592,4520000,6.158,183,13.567,J. Lee Thompson,Masculino
tt0086205,Romantic Comedy,PG,Comedy,103,1983-10-07,United Artists,6857733,10000000,5.2,20,2.965,Arthur Hiller,Masculino
tt0083922,Fanny och Alexander,R,Fantasy,188,1982-12-17,Cinematograph AB,6800000,6000000,7.8,717,16.653,Ingmar Bergman,Masculino
tt0085159,Amityville 3-D,PG,Horror,93,1983-11-18,Orion Pictures,6300000,6000000,4.594,202,11.504,Richard Fleischer,Masculino
tt0085318,Chained Heat,R,Action,99,1983-05-27,Heat GBR,6149983,1250000,5.17,53,8.987,Paul Nicholas,Masculino
tt0085236,The Honorary Consul,R,Action,104,1983-09-30,Parsons & Whittemore Lyddon Ltd.,5997566,11800000,5.611,45,7.976,John Mackenzie,Masculino
tt0085701,The Hunger,R,Horror,97,1983-04-29,Metro-Goldwyn-Mayer,10200000,10000000,6.6,514,15.515,Tony Scott,Masculino
tt0085859,Local Hero,PG,Comedy,111,1983-02-17,Enigma Productions,5900000,4200000,6.701,313,13.118,Bill Forsyth,Masculino
